license_no,latitude,longitude,GEOID
101232460,38.916378021200003,-77.226722717300007,5111
101232462,37.644744873000000,-76.394836425799994,5101
101232467,38.962711334200002,-77.365119934099994,5111
101232468,36.935623168900001,-82.622314453100003,5109
101232471,38.888027191200003,-77.128120422400002,5108
101232475,38.094081878700003,-78.985343933099998,5106
101232479,38.046440124500002,-78.517936706499995,5105
101232484,38.739238739000001,-77.074264526400000,5108
101232485,36.604824066200003,-79.411895752000007,5105
101232491,38.836357116700000,-77.428878784199995,5111
101232494,37.584976196299998,-77.512535095199993,5107
101232506,38.629730224600003,-77.275192260699995,5111
101232509,36.958652496299997,-76.603286743200002,5104
101232510,36.958652496299997,-76.603286743200002,5104
101232512,38.767398834200002,-77.484977722200000,5110
101232517,37.667312622099999,-77.569625854500003,5107
101232518,38.871089935299999,-77.368644714400006,5110
101232522,37.055313110400000,-76.407760620100007,5102
101232524,36.993312835700003,-79.889739990199999,5105
101232528,39.166645050000000,-78.174751281699997,5110
101232530,38.930255889900003,-77.181785583500002,5108
101232544,37.250518798800002,-79.945793151900006,5106
101232545,37.530372619600001,-77.424087524399994,5103
101232551,37.513851165799998,-77.614860534700000,5107
101232553,38.768283844000003,-77.486404418899994,5110
101232555,37.530372619600001,-77.424087524399994,5103
101232556,38.857147216800001,-77.307411193799993,5111
101232557,38.283821105999998,-77.454658508300000,5101
101232559,37.603496551500001,-77.544265747099999,5107
101232562,39.166645050000000,-78.174751281699997,5110
101232566,37.255836486800000,-79.942871093799994,5106
101232567,38.442520141599999,-78.872833252000007,5106
101232573,36.873416900599999,-76.132736206100006,5102
101232575,36.894588470499997,-76.143661499000004,5102
101232576,39.195659637500000,-78.193077087399999,5110
101232577,37.604881286599998,-77.533828735399993,5107
101232579,38.030818939200003,-78.453033447300001,5105
101232586,39.117946624799998,-77.568473815900006,5110
101232589,37.601985931400002,-77.537803649899999,5107
101232596,38.789794921899997,-77.298843383800005,5111
101232601,38.309181213400002,-77.482955932600007,5101
101232603,38.090721130399999,-78.989799499499995,5106
101232606,36.594089508099998,-79.432060241700000,5105
101232612,36.868236541700000,-76.031082153300005,5102
101232613,38.963405609100001,-77.364692688000005,5111
101232614,37.412151336699999,-79.175849914599993,5106
101232615,39.189682006799998,-78.179908752399996,5110
101232624,36.808269500700000,-76.091270446799996,5102
101232633,39.078754425000000,-77.476104736300002,5110
101232644,38.943317413300001,-77.325019836400003,5111
101232646,37.189323425300003,-78.219039917000003,5104
101232647,37.085514068599998,-76.488960266099994,5102
101232654,36.862564086900001,-76.304977417000003,5103
101232656,38.858852386499997,-77.226112365700004,5111
101232658,38.767398834200002,-77.484977722200000,5110
101232663,38.887474060099997,-77.379257202100007,5110
101232664,37.053760528600002,-76.387512207000000,5103
101232665,36.805797576899998,-76.734519958500002,5104
101232669,38.636867523200003,-77.285453796400006,5111
101232671,38.675605773900003,-77.264663696300005,5111
101232672,38.818416595499997,-77.143653869600001,5108
101232675,36.850124359100001,-76.191795349100005,5102
101232678,38.032032012899997,-78.498718261700006,5105
101232682,38.824096679699998,-77.104576110799997,5108
101232683,36.862773895300002,-76.026603698700001,5102
101232685,37.413024902300002,-79.174392700200002,5106
101232689,38.888942718499997,-77.128585815400001,5108
101232695,38.406291961699999,-78.858032226600002,5106
101232697,38.768283844000003,-77.486404418899994,5110
101232704,36.866107940699997,-76.285873413100006,5103
101232708,36.862564086900001,-76.304977417000003,5103
101232709,38.868358612100003,-77.237205505399999,5111
101232710,36.867996215799998,-76.131347656299994,5102
101232712,36.742218017600003,-76.241508483900006,5104
101232713,37.493537902800000,-77.470291137700002,5103
101232717,37.590656280499999,-77.506332397500003,5107
101232718,38.704872131300000,-77.140220642100005,5108
101232721,37.409095764200003,-79.165489196799996,5106
101232734,36.784690856899999,-76.583518981899999,5104
101232737,36.715381622300001,-81.967597961400003,5109
101232748,38.712829589800002,-77.214553832999997,5108
101232750,38.888732910199998,-77.127380371100003,5108
101232753,36.860511779799999,-76.302894592300007,5103
101232754,38.853065490699997,-77.451202392599996,5110
101232755,38.883258819600002,-77.105094909700000,5108
101232761,38.874660491900002,-77.227020263699998,5111
101232762,36.843280792199998,-76.189582824699997,5102
101232763,38.950366973900003,-77.338394164999997,5111
101232781,38.094188690199999,-78.985557556200007,5106
101232785,37.546741485600002,-77.423034668000000,5103
101232789,37.234180450399997,-80.021156310999999,5106
101232797,37.553672790500002,-77.452507018999995,5103
101232799,38.888942718499997,-77.128585815400001,5108
101232803,38.887561798100002,-77.379333496100003,5110
101232810,38.929546356199999,-77.224250793500005,5111
101232811,36.844142913799999,-76.156646728499993,5102
101232821,37.334381103500000,-76.734184265099998,5101
101232833,37.415966033899998,-79.180770874000004,5106
101232843,36.673210144000002,-80.918365478499993,5109
101232844,36.857231140099998,-76.290313720699999,5103
101232845,39.076736450200002,-77.477180481000005,5110
101232846,37.334373474099998,-76.734214782699993,5101
101232847,37.086257934599999,-76.469291686999995,5102
101232849,38.888027191200003,-77.128120422400002,5108
101232853,38.858753204300001,-77.226112365700004,5111
101232854,38.307800293000000,-77.484893798800002,5101
101232868,38.889118194600002,-77.128646850600006,5108
101232869,38.962356567400001,-77.364555358900006,5111
101232877,37.418510437000002,-79.175903320299994,5106
101232879,38.867763519299999,-77.238945007300003,5111
101232887,38.021938323999997,-78.434555053699995,5105
101232891,38.219779968300003,-77.502517700200002,5107
101232897,37.061576843300003,-76.410018920900001,5102
101232899,38.701049804699998,-77.138000488299994,5108
101232901,37.493537902800000,-77.470291137700002,5103
101232914,38.406284332299997,-78.862770080600001,5106
101232916,36.861274719199997,-76.301757812500000,5103
101232917,38.906059265099998,-77.476402282699993,5110
101232930,38.855533599899999,-77.225410461400003,5111
101232933,37.626960754400002,-77.385299682600007,5107
101232934,38.032032012899997,-78.498718261700006,5105
101232935,36.819747924799998,-76.220222473099994,5102
101232936,37.628101348900003,-77.657859802199994,5107
101232938,39.190834045400003,-78.183738708500002,5110
101232941,36.581779480000002,-79.401977539100002,5105
101232945,38.786678314200003,-77.646568298299997,5110
101232946,38.931346893300002,-77.180694580099996,5108
101232947,36.687053680399998,-79.867462158199999,5109
101232948,38.025215148900003,-78.526756286600005,5105
101232949,37.540046691900002,-77.430389404300001,5103
101232951,36.851722717299999,-76.194229125999996,5102
101232953,37.584976196299998,-77.512535095199993,5107
101232957,38.865379333500002,-77.238891601600002,5111
101232963,37.493537902800000,-77.470291137700002,5103
101232965,38.978157043499998,-77.434539794900004,5110
101232973,38.925479888900000,-77.521598815900006,5110
101232983,37.334373474099998,-76.734214782699993,5101
101232986,38.861408233600002,-77.065017700200002,5108
101232988,36.832641601600002,-76.346122741700000,5103
101232991,38.021938323999997,-78.434555053699995,5105
101232992,38.024085998499999,-78.442153930700002,5105
101232994,39.013427734399997,-77.457405090300000,5110
101232995,38.030792236300002,-78.472503662099996,5105
101232998,38.888942718499997,-77.128585815400001,5108
101233004,38.855663299600003,-77.227325439500007,5111
101233010,37.539691925000000,-77.432807922400002,5103
101233011,38.423553466800001,-77.407646179200000,5101
101233019,37.465572357200003,-77.658981323199995,5107
101233025,37.182891845699999,-77.362869262700002,5103
101233031,38.861858367899998,-77.129180908199999,5108
101233033,36.763824462899997,-76.595619201700003,5104
101233036,36.712524414100002,-78.886825561500004,5105
101233039,38.868171691900002,-77.271263122600004,5111
101233047,37.630504608199999,-77.527122497600004,5107
101233048,39.103248596199997,-77.572898864699994,5110
101233050,38.246955871600001,-77.495811462399999,5101
101233051,37.082500457800002,-76.486602783199999,5102
101233068,38.021938323999997,-78.442008972200000,5105
101233070,37.558135986300002,-77.488243103000002,5103
101233076,37.658634185799997,-77.575134277299995,5107
101233079,37.601985931400002,-77.537803649899999,5107
101233087,39.077751159700000,-77.475975036600005,5110
101233090,38.887702941900002,-77.379455566399997,5110
101233093,37.404026031500003,-79.167091369600001,5106
101233100,38.798648834200002,-77.323532104500003,5111
101233103,39.044860839800002,-77.476913452100007,5110
101233106,38.853969573999997,-77.224472045900001,5111
101233108,39.191738128700003,-78.191711425799994,5110
101233110,37.493537902800000,-77.470291137700002,5103
101233112,38.858619689900003,-77.395889282200002,5111
101233120,37.071582794199998,-76.479804992699997,5102
101233133,38.854454040500002,-77.226112365700004,5111
101233135,38.879676818800000,-77.231460571300005,5111
101233141,37.439331054699998,-79.188957214400006,5106
101233151,37.496192932100001,-77.466331481899999,5103
101233158,37.586120605500000,-77.514564514200003,5107
101233167,38.782672882100002,-77.518463134800001,5101
101233181,38.869678497300001,-77.170379638699998,5111
101233183,36.837520599400001,-76.350250244099996,5103
101233191,37.063732147200000,-76.398796081499995,5103
101233196,36.898506164600001,-76.281692504899993,5103
101233198,38.868961334200002,-77.234558105500000,5111
101233203,37.264148712199997,-80.015266418500005,5106
101233210,39.038711547900000,-77.412803649899999,5110
101233212,37.585014343300003,-77.512527465800005,5107
101233219,38.879501342799998,-78.506973266599999,5106
101233238,38.081714630100002,-78.479156494099996,5105
101233243,36.761604309100001,-76.252525329600005,5104
101233246,38.867061614999997,-77.236434936500004,5111
101233247,38.860210418699999,-77.333473205600001,5111
101233251,38.871089935299999,-77.368644714400006,5110
101233252,37.264961242699997,-79.939682006799998,5106
101233253,38.950038909900002,-77.341003418000000,5111
101233266,38.950038909900002,-77.341003418000000,5111
101233271,37.705833435099997,-76.393714904800007,5101
101233273,38.406291961699999,-78.858032226600002,5106
101233277,38.679325103799997,-77.272933960000003,5111
101233283,38.962711334200002,-77.365119934099994,5111
101233286,38.094081878700003,-78.985343933099998,5106
101233287,37.467987060500000,-77.661735534700000,5107
101233293,37.267406463599997,-77.399734497099999,5104
101233296,37.144386291499998,-76.512298584000007,5102
101233301,37.222831726099997,-79.987274169900004,5106
101233303,36.746372222900000,-76.244918823199995,5104
101233304,38.786170959499998,-77.281295776400000,5111
101233322,36.746379852300002,-76.244895935100004,5104
101233323,36.868789672900000,-76.029716491700000,5102
101233329,37.304576873800002,-78.404403686500004,5105
101233332,37.625122070300002,-77.387535095199993,5107
101233334,37.195343017600003,-77.375648498499999,5103
101233340,38.841438293499998,-77.108116149899999,5108
101233342,36.776653289800002,-76.096778869600001,5102
101233344,36.732990264900003,-78.131881713900000,5105
101233351,36.987461090099998,-79.889495849599996,5105
101233358,36.861274719199997,-76.301757812500000,5103
101233373,38.968616485600002,-77.342765808099998,5111
101233375,38.861858367899998,-77.129180908199999,5108
101233392,37.413391113300001,-79.170120239300005,5106
101233394,39.080795288099999,-78.192657470699999,5110
101233396,38.888229370099999,-77.128257751500001,5108
101233397,38.868358612100003,-77.237205505399999,5111
101233398,37.251285553000002,-79.941253662099996,5106
101233399,38.290134429900000,-77.526016235399993,5101
101233406,38.868961334200002,-77.234558105500000,5111
101233413,37.568576812700002,-77.432884216299996,5103
101233423,36.837520599400001,-76.350250244099996,5103
101233426,38.889118194600002,-77.128646850600006,5108
101233434,38.946640014600000,-77.148460388199993,5110
101233437,39.025009155299998,-77.395011901900006,5110
101233438,38.023944854699998,-78.436645507799994,5105
101233445,38.128948211699999,-78.995918273900003,5106
101233448,38.883907318100000,-77.168945312500000,5108
101233456,37.538501739499999,-76.800056457500006,5101
101233459,36.899204254200001,-82.077278137199997,5109
101233471,37.264545440699997,-80.030761718799994,5109
101233477,38.354507446299998,-77.504096984900002,5101
101233480,37.688426971399998,-77.594314575200002,5107
101233481,36.916980743400003,-76.162147521999998,5102
101233482,38.934734344500001,-77.374946594199997,5111
101233485,38.712829589800002,-77.214553832999997,5108
101233488,38.934734344500001,-77.374946594199997,5111
101233489,38.827869415300000,-77.435310363799999,5111
101233490,37.535266876199998,-77.414611816399997,5103
101233500,39.195659637500000,-78.193077087399999,5110
101233509,37.062610626199998,-76.397460937500000,5103
101233539,36.916538238500003,-76.233634948700001,5102
101233541,39.191368103000002,-78.195579528799996,5110
101233556,37.465705871600001,-77.659019470199993,5107
101233562,38.824096679699998,-77.104576110799997,5108
101233565,38.828514099099998,-77.110923767100005,5108
101233567,37.537033081099999,-77.431495666499998,5103
101233568,38.883907318100000,-77.168945312500000,5108
101233569,39.022624969500001,-77.475578308099998,5110
101233577,37.662490844700002,-77.410743713399995,5107
101233578,38.313812255899997,-77.469009399399994,5101
101233580,36.837497711200001,-76.350212097200000,5103
101233589,36.861297607399997,-76.301704406699997,5103
101233591,36.898540496800003,-76.281784057600007,5103
101233594,38.094188690199999,-78.985557556200007,5106
101233598,38.962356567400001,-77.364555358900006,5111
101233601,37.603584289600001,-77.526283264200003,5107
101233602,37.250045776400000,-77.383338928200004,5104
101233603,37.515830993700000,-77.524986267100005,5107
101233606,37.276111602800000,-80.024574279800007,5109
101233607,38.308708190899999,-77.478485107400004,5101
101233609,38.850040435799997,-77.317695617699997,5111
101233611,37.282848358199999,-76.742187500000000,5101
101233612,38.029655456500002,-78.470962524399994,5105
101233613,38.858753204300001,-77.226112365700004,5111
101233614,38.250442504900001,-77.490745544399999,5101
101233627,37.449943542500002,-77.645469665500002,5107
101233629,38.894298553500001,-77.189857482899995,5108
101233632,39.008930206300001,-77.492813110399993,5110
101233636,39.189258575399997,-78.166793823199995,5110
101233641,37.601985931400002,-77.537803649899999,5107
101233646,37.147148132300003,-80.413917541499998,5109
101233648,37.216552734399997,-77.399162292499994,5103
101233672,36.775070190400001,-76.582809448199995,5104
101233673,38.930919647200000,-77.177070617699997,5108
101233678,38.899337768599999,-77.227310180700002,5111
101233679,37.630081176799997,-77.387832641599999,5107
101233681,37.071582794199998,-76.479804992699997,5102
101233685,36.862564086900001,-76.304977417000003,5103
101233689,38.807292938200000,-77.079910278300005,5108
101233714,37.681961059599999,-77.587448120100007,5107
101233716,37.515869140600003,-77.525016784700000,5107
101233721,39.033714294399999,-77.405548095699999,5110
101233727,38.664752960199998,-77.330764770499997,5111
101233733,39.137371063200000,-77.705184936500004,5110
101233740,37.060970306400002,-76.485710143999995,5102
101233741,38.579246521000002,-77.326858520499997,5101
101233755,38.032032012899997,-78.498718261700006,5105
101233757,38.769954681400002,-77.490715026900006,5101
101233758,38.938655853299998,-77.552742004400002,5110
101233763,38.824096679699998,-77.104576110799997,5108
101233772,38.868064880399999,-77.234992981000005,5111
101233779,37.261547088599997,-79.945320129400002,5106
101233782,38.723201751700003,-77.791694641099994,5105
101233788,37.224151611300002,-80.444168090800005,5109
101233796,38.849266052200001,-77.315826415999993,5111
101233799,36.578346252400003,-79.404251098600000,5105
101233814,36.709491729699998,-81.981834411600005,5109
101233817,38.765560150100001,-77.486976623499999,5110
101233818,39.076736450200002,-77.477180481000005,5110
101233836,38.881626129200001,-77.399497985799997,5110
101233839,38.937480926500001,-77.180580139200003,5110
101233842,38.789794921899997,-77.298843383800005,5111
101233846,38.024593353299998,-78.524467468300003,5105
101233852,38.315753936800000,-77.492202758800005,5101
101233853,38.457298278800003,-78.015373229999994,5107
101233854,37.603469848600000,-77.544273376500001,5107
101233858,39.136695861800000,-77.696601867699997,5110
101233860,38.935768127400003,-77.207771301299999,5110
101233862,38.027317047099999,-78.438468933099998,5105
101233865,38.949138641399998,-77.335456848099994,5111
101233877,37.553169250499998,-77.454490661600005,5103
101233878,37.583850860600002,-77.513816833500002,5107
101233898,38.858753204300001,-77.226112365700004,5111
101233899,37.363685607900003,-79.246223449699997,5106
101233915,38.766223907499999,-77.481422424300007,5110
101233926,36.862564086900001,-76.304977417000003,5103
101233952,36.848102569600002,-76.190917968799994,5102
101233962,38.308685302699999,-77.488609314000001,5101
101233988,38.309677123999997,-77.482460021999998,5101
101233989,36.917812347400002,-80.309211731000005,5109
101233993,38.901481628399999,-77.126792907699993,5108
101233994,38.768432617199998,-77.486717224100005,5110
101234003,36.834350585899998,-76.342033386200001,5103
101234005,37.603584289600001,-77.526283264200003,5107
101234009,38.709636688200000,-77.801292419399999,5105
101234010,38.885673522899999,-77.164871215800005,5108
101234016,37.417846679699998,-79.174415588399995,5106
101234023,36.713680267299999,-78.913505554200000,5105
101234027,36.859058380100002,-76.025764465300000,5102
101234070,38.827926635700003,-77.126838684099994,5108
101234072,38.855663299600003,-77.227325439500007,5111
101234077,37.419994354200000,-79.171058654800007,5106
101234092,38.636867523200003,-77.285453796400006,5111
101234098,36.615818023700001,-82.179924011200001,5109
101234104,36.713775634800001,-78.913574218799994,5105
101234113,37.647373199500002,-77.614952087399999,5107
101234127,36.882190704300001,-76.282005310100004,5103
101234140,37.188056945800000,-80.411178588900000,5109
101234146,38.858753204300001,-77.226112365700004,5111
101234153,38.309432983400001,-77.482719421400006,5101
101234154,37.089492797900000,-80.503906250000000,5109
101234169,36.861961364700001,-76.212570190400001,5103
101234174,39.076736450200002,-77.477180481000005,5110
101234176,39.076736450200002,-77.477180481000005,5110
101234182,38.767398834200002,-77.484977722200000,5110
101234188,39.192745208700003,-78.189842224100005,5110
101234193,38.853969573999997,-77.224472045900001,5111
101234197,38.024085998499999,-78.442153930700002,5105
101234200,39.078147888200000,-77.482620239300005,5110
101234204,38.775310516399998,-77.265640258800005,5111
101234235,38.795333862299998,-77.610748290999993,5101
101234244,37.566413879400002,-77.541114807100001,5107
101234261,38.962299346899997,-77.362335205099996,5111
101234262,37.548206329300001,-77.564979553200004,5107
101234281,38.936119079599997,-77.180946350100001,5110
101234293,38.828514099099998,-77.110923767100005,5108
101234297,37.539302825900002,-77.431159973099994,5103
101234325,38.310684204099999,-77.481300353999998,5101
101234390,38.945125579799999,-77.361541747999993,5111
101234392,39.076316833500002,-77.476409912099996,5110
101234394,38.723201751700003,-77.791694641099994,5105
101234395,39.077522277800000,-77.476135253899997,5110
101234398,37.353256225599999,-77.483528137199997,5104
101234400,37.539302825900002,-77.431159973099994,5103
101234406,38.872833252000000,-77.160102844199997,5108
101234408,38.950038909900002,-77.341003418000000,5111
101234409,38.962356567400001,-77.364555358900006,5111
101234412,37.449943542500002,-77.645469665500002,5107
101234414,38.082599639900003,-78.471145629899993,5105
101234418,39.038711547900000,-77.412803649899999,5110
101234421,38.309196472200000,-77.482940673800002,5101
101234426,38.962356567400001,-77.364555358900006,5111
101234427,36.862564086900001,-76.304977417000003,5103
101234434,38.732265472400002,-77.552734375000000,5101
101234435,38.714233398399998,-77.793121337900004,5105
101234437,36.744674682599999,-76.246612548800002,5104
101234440,39.118507385299999,-77.566276550300003,5110
101234445,38.737426757800002,-77.077262878400006,5108
101234449,37.493537902800000,-77.470291137700002,5103
101234450,38.415702819800003,-77.406753539999997,5101
101234456,38.032764434800001,-78.455032348600000,5105
101234464,38.736873626700003,-77.077888488799999,5108
101234465,36.876148223900003,-76.438232421899997,5104
101234468,37.474006652800000,-75.864646911600005,5102
101234475,37.147041320800000,-80.413352966299996,5109
101234483,38.883907318100000,-77.168945312500000,5108
101234485,38.861858367899998,-77.129180908199999,5108
101234486,36.861274719199997,-76.301757812500000,5103
101234487,38.024085998499999,-78.442153930700002,5105
101234488,37.055072784399997,-76.407783508300000,5102
101234493,38.309196472200000,-77.482940673800002,5101
101234498,37.961654663099999,-76.774871826199998,5101
101234500,38.824096679699998,-77.104576110799997,5108
101234502,37.576553344700002,-77.510108947800006,5107
101234508,38.817188262899997,-77.042175293000000,5108
101234511,36.868789672900000,-76.029716491700000,5102
101234512,36.729454040500002,-76.582626342799998,5104
101234515,37.699298858600002,-76.384826660200005,5101
101234516,36.845321655299998,-76.163063049300007,5102
101234518,37.250698089600000,-79.946578979500003,5106
101234520,36.849029541000000,-76.179328918500005,5102
101234522,38.841896057100001,-77.081657409700000,5108
101234527,37.635101318399997,-77.355880737299998,5107
101234529,38.931949615500002,-78.197807311999995,5106
101234531,37.506984710700003,-77.595878601099997,5107
101234533,38.457481384300003,-78.012931823700001,5107
101234535,37.601383209200002,-77.369216918899994,5107
101234537,36.864051818800000,-76.034042358400001,5102
101234539,39.008457183799997,-77.504425048800002,5110
101234547,37.379978179900000,-79.218910217300007,5106
101234548,38.765502929699998,-77.487045288100006,5110
101234553,38.704872131300000,-77.140220642100005,5108
101234555,38.093513488799999,-78.986549377399996,5106
101234558,38.406333923299997,-78.857986450200002,5106
101234566,38.828514099099998,-77.110923767100005,5108
101234567,36.898506164600001,-76.281692504899993,5103
101234569,38.824096679699998,-77.104576110799997,5108
101234572,38.638389587399999,-77.294052124000004,5111
101234574,36.861274719199997,-76.301757812500000,5103
101234575,38.803115844700002,-77.050788879400002,5108
101234579,37.276111602800000,-80.024574279800007,5109
101234582,38.946956634499998,-77.341438293500005,5111
101234584,37.584304809599999,-77.513198852499997,5107
101234587,38.259063720699999,-78.119094848600000,5107
101234590,38.887420654300001,-77.379203796400006,5110
101234592,36.861297607399997,-76.301704406699997,5103
101234594,38.865379333500002,-77.238861084000007,5111
101234602,38.781074523900003,-77.078605651900006,5108
101234606,38.312648773200003,-77.471885681200007,5101
101234619,39.078754425000000,-77.476104736300002,5110
101234620,37.629299163799999,-77.388053893999995,5107
101234621,36.851722717299999,-76.194229125999996,5102
101234623,38.066959381099998,-78.496047973600000,5105
101234624,37.214584350599999,-80.019721984900002,5106
101234625,37.540019989000001,-77.430496215800005,5103
101234627,38.429294586200001,-78.855369567899999,5106
101234631,38.094188690199999,-78.985557556200007,5106
101234633,37.512805938699998,-77.529815673800002,5107
101234634,38.865379333500002,-77.238861084000007,5111
101234642,38.865646362299998,-77.233619689899996,5111
101234643,38.767784118700000,-77.161331176800005,5108
101234646,38.864997863799999,-77.231391906699997,5111
101234648,38.889118194600002,-77.128646850600006,5108
101234651,38.828514099099998,-77.110923767100005,5108
101234652,36.898498535199998,-76.281669616700000,5103
101234657,39.087852478000002,-77.505104064899996,5110
101234661,39.143886566200003,-77.714118957500006,5110
101234666,37.419662475599999,-79.170974731399994,5106
101234667,38.867851257300003,-77.140716552699999,5108
101234677,38.029933929400002,-78.471961975100001,5105
101234684,36.873416900599999,-76.132736206100006,5102
101234687,37.250759124799998,-79.944389343300003,5106
101234689,38.767784118700000,-77.161331176800005,5108
101234692,38.704872131300000,-77.140220642100005,5108
101234693,38.094188690199999,-78.985557556200007,5106
101234698,36.699832916299997,-76.234199523900003,5104
101234701,38.633182525599999,-77.283248901400000,5111
101234704,38.883907318100000,-77.168945312500000,5108
101234707,36.860511779799999,-76.302894592300007,5103
101234708,38.782192230200003,-77.232215881299993,5111
101234711,38.032032012899997,-78.498718261700006,5105
101234713,37.553165435799997,-77.451606750500005,5103
101234718,37.635089874300000,-77.355819702100007,5107
101234720,38.776069641100001,-77.177062988299994,5108
101234726,38.768432617199998,-77.486717224100005,5110
101234730,37.635089874300000,-77.355819702100007,5107
101234731,36.854991912800003,-76.194007873499999,5102
101234747,38.731632232700001,-77.103157043500005,5108
101234748,37.552799224899999,-77.565383911100000,5107
101234751,38.827869415300000,-77.435310363799999,5111
101234754,36.878684997599997,-76.207237243700007,5102
101234765,38.457481384300003,-78.012931823700001,5107
101234775,38.713249206500002,-77.810562133800005,5105
101234777,37.493537902800000,-77.470291137700002,5103
101234780,37.465705871600001,-77.659019470199993,5107
101234783,36.761245727499997,-76.018280029300001,5102
101234789,38.860618591300003,-77.126518249499995,5108
101234791,37.071582794199998,-76.479804992699997,5102
101234798,39.025009155299998,-77.395011901900006,5110
101234799,37.541069030800003,-77.430458068799993,5103
101234808,37.603610992400000,-77.544235229500003,5107
101234810,38.019966125499998,-78.439460754400002,5105
101234816,37.335968017600003,-77.327987670900001,5104
101234821,37.465572357200003,-77.658981323199995,5107
101234823,38.928405761699999,-77.236122131299993,5111
101234827,36.861274719199997,-76.301757812500000,5103
101234828,37.674713134800001,-77.450531005900004,5107
101234833,38.931125640899999,-77.176414489699994,5108
101234845,36.714008331300001,-78.913757324200006,5105
101234848,36.849956512500000,-76.179222106899999,5102
101234854,39.076316833500002,-77.476409912099996,5110
101234856,38.914882659900002,-77.513183593799994,5110
101234857,37.334381103500000,-76.734184265099998,5101
101234858,36.714008331300001,-78.913757324200006,5105
101234860,38.963405609100001,-77.364692688000005,5111
101234863,38.678146362299998,-77.276092529300001,5111
101234867,38.873416900599999,-77.313911438000005,5111
101234869,38.633876800499998,-77.275810241700000,5111
101234871,37.539302825900002,-77.431159973099994,5103
101234884,38.887420654300001,-77.379203796400006,5110
101234895,37.239315032999997,-77.348762512199997,5103
101234900,38.888027191200003,-77.128120422400002,5108
101234901,37.627162933299999,-77.388801574699997,5107
101234902,38.860210418699999,-77.333473205600001,5111
101234904,37.410770416299997,-79.172126770000006,5106
101234905,39.211334228500000,-78.176742553699995,5110
101234913,38.415317535400000,-78.835624694800003,5106
101234914,38.867851257300003,-77.140716552699999,5108
101234915,38.888942718499997,-77.128585815400001,5108
101234918,36.854938507100002,-76.191665649399994,5102
101234922,37.264545440699997,-80.030761718799994,5109
101234932,36.864864349400001,-76.303421020499997,5103
101234933,38.027317047099999,-78.438468933099998,5105
101234934,37.053668975800001,-76.387504577599998,5103
101234937,38.854076385500001,-77.223358154300001,5111
101234938,37.540592193599998,-77.431968689000001,5103
101234941,39.167766571000001,-78.174896240199999,5110
101234946,37.601985931400002,-77.537803649899999,5107
101234947,37.071582794199998,-76.479804992699997,5102
101234951,39.022212982200003,-77.475845336899994,5110
101234954,37.465705871600001,-77.659019470199993,5107
101234956,38.434711456300001,-78.907432556200007,5106
101234957,37.073802948000001,-76.355628967300007,5102
101234958,36.861297607399997,-76.301704406699997,5103
101234959,36.863624572799999,-76.026290893600006,5102
101234964,36.776653289800002,-76.096778869600001,5102
101234969,37.264961242699997,-79.939682006799998,5106
101234970,37.584976196299998,-77.512535095199993,5107
101234977,38.887420654300001,-77.379203796400006,5110
101234981,38.782672882100002,-77.518463134800001,5101
101234982,38.455799102800000,-77.406288146999998,5101
101234984,36.705329894999998,-80.848930358900006,5109
101234987,36.585079193100000,-79.422912597700005,5105
101234988,37.254135131799998,-77.384445190400001,5104
101234989,37.584976196299998,-77.512535095199993,5107
101234997,36.709491729699998,-81.981834411600005,5109
101235000,37.378433227499997,-79.217056274399994,5106
101235005,37.378631591800001,-79.217041015600003,5106
101235007,36.898506164600001,-76.281692504899993,5103
101235009,36.735092163099999,-76.219581603999998,5104
101235014,38.889118194600002,-77.128646850600006,5108
101235017,39.190834045400003,-78.183738708500002,5110
101235020,38.676723480200003,-77.350524902299995,5111
101235023,37.625122070300002,-77.387535095199993,5107
101235026,37.265453338599997,-80.033142089799995,5109
101235031,38.922939300499998,-77.228843689000001,5111
101235033,38.840309143100001,-77.117866516099994,5108
101235035,38.888942718499997,-77.128585815400001,5108
101235037,37.584083557100001,-77.513465881299993,5107
101235055,38.874038696299998,-77.242431640600003,5111
101235057,37.264492034900002,-79.941139221200004,5106
101235073,38.126670837399999,-78.436462402299995,5105
101235074,38.806049346899997,-77.166007995599998,5108
101235075,37.510833740199999,-77.525016784700000,5107
101235079,38.906059265099998,-77.476402282699993,5110
101235086,37.250137329099999,-79.948066711400003,5106
101235095,37.094005584700000,-81.821113586400003,5109
101235100,36.860511779799999,-76.302894592300007,5103
101235103,37.144386291499998,-76.512298584000007,5102
101235107,39.008930206300001,-77.492813110399993,5110
101235112,38.907558441200003,-77.476577758800005,5110
101235115,37.515838623000000,-77.526290893600006,5107
101235118,38.676723480200003,-77.350524902299995,5111
101235119,36.746372222900000,-76.244918823199995,5104
101235121,37.510452270499997,-77.529792785599994,5107
101235130,38.220432281500003,-77.482521057100001,5107
101235131,38.767398834200002,-77.484977722200000,5110
101235134,36.672039032000001,-80.920539856000005,5109
101235140,38.858753204300001,-77.226112365700004,5111
101235141,39.190834045400003,-78.183738708500002,5110
101235145,38.858753204300001,-77.226112365700004,5111
101235149,37.584304809599999,-77.513198852499997,5107
101235150,38.704872131300000,-77.140220642100005,5108
101235161,38.962448120099999,-77.362350463900000,5111
101235171,39.194301605200003,-78.188232421899997,5110
101235176,36.690624237100003,-76.938720703100003,5104
101235180,37.493537902800000,-77.470291137700002,5103
